category,id,title,description,description2
Musicals_based_on_novels,6802428,Das Dreimäderlhaus,"Das Dreimäderlhaus (House of the Three Girls), adapted into English-language versions as Blossom Time and Lilac Time, is a Viennese pastiche operetta with music by Franz Schubert, rearranged by Heinrich Berté (1857–1924), and a libretto by Alfred Maria Willner and Heinz Reichert.  The work gives a fictionalized account of Schubert's romantic life, and the story was adapted from the 1912 novel Schwammerl by Rudolf Hans Bartsch (1873–1952).  Originally the score was mostly Berté, with just one piece of Schubert's ('Ungeduld' from Die schöne Müllerin), but the producers required Berté to discard his score and create a pasticcio of Schubert music.The original production opened at the Raimundtheater in Vienna on 15 January 1916 and ran for over 650 performances in its original run in Austria and for hundreds more in Germany, followed by many successful revivals.  It starred Fritz Schrödter as Schubert and Anny Rainer as Hannerl.  Schrödter was already 60 in 1916. In 1886, he had sung the part of the 'Prince of Song' (i.e. Schubert) in Franz von Suppé's operetta about Schubert.  The operetta spawned a sequel entitled Hannerl.  Debuting during World War I, the operetta's popularity was fueled by the public's taste for nostalgia, harnessing an old-fashioned, sentimental story and Schubert's familiar music.  Schubert worked hard to become a successful opera composer but found little success in this genre of music.  With Das Dreimäderlhaus, ironically, his music finally became famous in a stage work.Das Dreimäderlhaus then premiered in Paris on May 7, 1921 in a French adaptation by Hugues Delorme and Léon Abric called Chanson d'amour (Song of Love).  The operetta was a success in France, and soon an English language adaption opened on Broadway as Blossom Time, with a new arrangement of Schubert's music by Sigmund Romberg and an adapted libretto by Dorothy Donnelly.  This debuted at the Ambassador Theatre on September 29, 1921, where it ran for 592 performances; it was revived several times on Broadway over the next two decades.  In London, the operetta was called Lilac Time, with an adapted libretto by Adrian Ross and music arranged by George H. Clutsam, using some of Berté's work.  Lilac Time opened at the Lyric Theatre on December 22, 1922 and ran for 626 performances.  Both the Broadway and West End versions toured extensively in subsequent decades and were frequently revived until the 1950s.,The operetta received productions in over 60 countries and was translated into numerous languages.  By 1961, the piece was estimated to have played over 85,000 performances worldwide.  It still receives occasional productions.",
Musicals_based_on_novels,47839961,A dzsungel könyve,"A dzsungel könyve (Hungarian: [ɒ ˈd͡ʒuŋɡɛl ˈkøɲvɛ]; English: The Jungle Book) is a Hungarian musical based on The Jungle Book. With music by László Dés, lyrics by Péter Geszti, and book by Pál Békés, it premiered on January 28, 1996 in Pesti Színház with the company of the Comedy Theatre of Budapest directed by Géza Hegedűs D. The musical won the Hungarian Theatre Award for Best Musical in that year. The original production reached its thousandth performance in 2013, and it has been produced in several Hungarian theatres.",
Musicals_based_on_novels,956524,Eileen (musical),"Eileen is a comic opera (sometimes described as a musical) with music by Victor Herbert and lyrics and book by Henry Blossom, based loosely on the 1835 novel Rory O'Moore by Herbert's grandfather, Samuel Lover. Set in 1798, the story concerns an Irish revolutionary arrested by the British for treason.  Eileen, his nobly born sweetheart, helps him to escape by disguising him as a servant.,After two Cleveland performances at the Colonial Theatre on January 1–2, 1917 titled Hearts of Erin, the musical moved on to Boston, changing its name to Eileen. It then opened at the Shubert Theatre on March 19, 1917 and ran for only 64 performances. It was produced by Joe Weber, formerly of the comedy duo Weber and Fields. It then toured, but a fire destroyed its sets and costumes three months into the tour. The show was not revived in New York until the end of the 20th century.  In 1982, a single on-book concert performance was given at Manhattan's Town Hall, featuring E. G. Marshall as O'Day, Judy Kaye as Lady Maude and Roderick Cook as Sir Reginald. In 1997, it was produced and recorded by the Ohio Light Opera. In 2012, a small-scale production was given by the Light Opera of New York.Herbert was eager to write an 'Irish' musical to celebrate the land of his birth.  His score was well received by the critics, but the libretto received some harsh reviews.  Alexander Woollcott wrote: 'Mr Blossom [must have] gathered his material and atmosphere by reading for quite half an hour in some public library.'",
Musicals_based_on_novels,52031742,Fantastic Mr Fox (musical),"Fantastic Mr Fox is a musical stage adaptation of the children's novel of the same name by Roald Dahl, adapted by Sam Holcroft with music by Arthur Darvill and lyrics by Holcroft, Darvill, Darren Clark and Al Muriel. The story follows Mr Fox who hatches a plan to outsmart his three farmer neighbours in order to feed his family and friends.",
Musicals_based_on_novels,1953064,First Impressions (musical),"First Impressions is a Broadway musical with music and lyrics by George Weiss, Bo Goldman, and Glenn Paxton, and book by Abe Burrows, who also directed the musical. It is based on Helen Jerome's 1935 stage adaptation of Jane Austen's 1813 novel Pride and Prejudice.",
Musicals_based_on_novels,880053,Flora the Red Menace,"Flora the Red Menace is a musical with a book by George Abbott and Robert Russell, music by John Kander, and lyrics by Fred Ebb. The original 1965 production starred Liza Minnelli in the title role in her Broadway debut, for which she won a Tony Award for Best Actress in a Musical.  This was the first collaboration between Kander and Ebb, who later wrote Broadway and Hollywood hits such as Cabaret and Chicago.,Although not full of well-known numbers ('A Quiet Thing' and 'Sing Happy' aside), the score does present a valuable insight into the later work of Kander and Ebb. Like Cabaret and Chicago, it features a headstrong heroine and has a strong dose of political content.",
Musicals_based_on_novels,455616,Flower Drum Song,"Flower Drum Song was the eighth musical by the team of Rodgers and Hammerstein. It is based on the 1957 novel, The Flower Drum Song, by Chinese-American author C. Y. Lee. It premiered on Broadway in 1958 and was then performed in the West End and on tour. It was adapted for a 1961 musical film.,After their extraordinary early successes, beginning with Oklahoma! in 1943, Richard Rodgers and Oscar Hammerstein II had written two musicals in the 1950s that did not do well and sought a new hit to revive their fortunes. Lee's novel focuses on a father, Wang Chi-yang, a wealthy refugee from China, who clings to traditional values in San Francisco's Chinatown. Rodgers and Hammerstein shifted the focus of the musical to his son, Wang Ta, who is torn between his Chinese roots and assimilation into American culture. The team hired Gene Kelly to make his debut as a stage director with the musical and scoured the country for a suitable Asian – or at least, plausibly Asian-looking – cast. The musical, much lighter-hearted than Lee's novel, was profitable on Broadway and was followed by a national tour.,After the release of the 1961 film version, the musical was rarely produced, as it presented casting issues and fears that Asian-Americans would take offense at how they are portrayed. When it was put on the stage, lines and songs that might be offensive were often cut. The piece did not return to Broadway until 2002, when a version with a plot by playwright David Henry Hwang (but retaining most of the original songs) was presented after a successful Los Angeles run. Hwang's story retains the Chinatown setting and the inter-generational and immigrant themes, and emphasizes the romantic relationships. It received mostly poor reviews in New York and closed after six months but had a short tour and has since been produced regionally.",
Musicals_based_on_novels,64726824,Flowers for Mrs Harris (musical),"Flowers for Mrs Harris is a musical with a book by Rachel Wagstaff and music and lyrics by Richard Taylor. It is based on the 1958 American novel Mrs. 'Arris Goes to Paris by Paul Gallico, which was released as Flowers for Mrs Harris in the United Kingdom.,,",
Musicals_based_on_novels,43933084,The Fortress of Solitude (musical),"The Fortress of Solitude is a musical with music and lyrics written by Michael Friedman, and a book by Itamar Moses adapted from The Fortress of Solitude by Jonathan Lethem.",
Musicals_based_on_novels,17171767,The Four Musketeers (musical),"The Four Musketeers is a musical with a score by Laurie Johnson and lyrics by Herbert Kretzmer. It was developed from a book by Michael Pertwee loosely based on The Three Musketeers.  ,The musical premiered at the Theatre Royal, Drury Lane, London on 5 December 1967.  It was directed by Peter Coe. The sets were designed by Sean Kenny.,Harry Secombe played D'Artagnan, with Aubrey Woods as Richelieu. Also in the original London cast were: Elizabeth Larner, Glyn Owen, John Junkin, Stephanie Voss, Jeremy Lloyd, Sheena Marshe and Kenneth Connor.,The show ran for 462 performances.",
Musicals_based_on_novels,13615787,Frankenstein – A New Musical,"Frankenstein – A New Musical is a stage musical adaptation of Mary Shelley's 1818 novel Frankenstein; or, The Modern Prometheus, with music by Mark Baron and book and lyrics by Jeffrey Jackson, based on a story adaptation by Gary P. Cohen. It premiered in New York City on November 1, 2007 in the off-Broadway theater 37 Arts and was directed by Bill Fennelly. The cast featured Hunter Foster as Victor Frankenstein, Steve Blanchard as The Creature, and Christiane Noll as Elizabeth. The show was produced by Gerald Goehring, Douglas C. Evans, Michael F. Mitri, and David S. Stone, in association with Barbara & Emery Olcott.",
Musicals_based_on_novels,8089327,Frankenstein, or The Vampire's Victim,"Frankenstein, or The Vampire's Victim (sometimes called Frankenstein, or The Model Man) is a musical burlesque written by Richard Henry (a pseudonym of Richard Butler and Henry Chance Newton).  The music was composed by Meyer Lutz.  The piece is a burlesque of the 1818 Mary Shelley novel Frankenstein and the Adelphi Theatre drama based on the novel.  ,Opening at the Gaiety Theatre, London on 24 December 1887, the production was a flop, closing after a week.  It starred Nellie Farren as Dr. Frankenstein and Fred Leslie as a monster who is in touch with his feminine side.  The Victorian audiences found the piece too feminist in tone.  In addition, the public was annoyed at George Edwardes, who had reduced the size of the inexpensive 'pit' in favour of more 'stalls'.  The piece also featured Marion Hood as the doctor's love interest Tartina; E. J. Lonnen as the vampire Visconti; Emily Cross as Mary Ann; Sylvia Grey as Tamburina, goddess of the sun; Sybil Grey as Vanilla; the dancer John D'Auban as Demonico; and Frank Thornton as Schwank."
Musicals_based_on_novels,53274074,Freaky Friday (musical),"Freaky Friday is a musical with music and lyrics by Tom Kitt and Brian Yorkey, and a book by Bridget Carpenter. This version was developed for licensing by Disney Theatrical Productions and had no Broadway run.  It is based on the 1972 book of the same name by Mary Rodgers and its 1976, 1995 and 2003 film adaptations. In the story, when an overworked mother and her teenage daughter magically swap bodies, they have just one day to put things right again before the mom's wedding.",
Musicals_based_on_novels,39749304,From Here to Eternity (musical),"From Here to Eternity is a musical with music and lyrics by Stuart Brayson and Tim Rice and a book by Bill Oakes. Based on the 1951 novel of the same name, written by James Jones, the musical made its West End and world premiere in 2013, at the Shaftesbury Theatre, London.,Jones's novel From Here to Eternity was a best-seller and well known for its successful movie adaptation.  Jones's manuscript was heavily censored by his publisher to remove profanity and references to gay prostitution; the unexpurgated version was not published until 2011.  Once it was, composer Stuart Brayson thought it might be adapted as a musical, and proposed the project to Tim Rice, who acquired the stage rights and wrote the lyrics.,The musical was announced in May 2011 and opened on 23 October 2013, a year later than originally planned.  The West End production stars Darius Campbell as Warden, Robert Lonsdale as Private Prewitt, and Ryan Sampson as Maggio.  The work received mixed reviews, though Brayson was praised for an imaginative score. The production closed on 29 March 2014, after a run of six and a half months. It later transferred to the United States in 2016.",
Musicals_based_on_novels,28597173,Gambler (album),Gambler is a musical written by Eric Woolfson.  It features several of his most popular songs from his earlier writing with The Alan Parsons Project.,
Musicals_based_on_novels,8663944,Gantry (musical),"Gantry is a musical with a book by Peter Bellwood, lyrics by Fred Tobias, and music by Stanley Lebowsky.,Based on the 1927 novel Elmer Gantry by Sinclair Lewis, it tells the story of a womanizing, self-righteous, self-proclaimed preacher who joins forces with a female evangelist to sell religion to small-town America.,After 31 previews, the Broadway production, directed and choreographed by Onna White, opened on February 14, 1970 at the George Abbott Theatre, where it closed after one performance. The cast included Robert Shaw, Rita Moreno, Ted Thurston, and Beth Fowler.",
Musicals_based_on_novels,40924465,A Gentleman's Guide to Love and Murder,"A Gentleman's Guide to Love & Murder is a musical comedy, with the book and lyrics by Robert L. Freedman and the music and lyrics by Steven Lutvak. It is based on the 1907 novel Israel Rank: The Autobiography of a Criminal by Roy Horniman.  The show opened on Broadway at the Walter Kerr Theatre November 17, 2013, running until January 17, 2016. The Broadway production won four Tony Awards at the 68th Tony Awards in June 2014, including Best Musical.,The novel was also the source for the 1949 British film Kind Hearts and Coronets; however, after a lengthy legal battle, the infringement claim from the film's copyright holder was dismissed. A small production of the show was also performed in 2004 under the same name of the 1949 film.",
Musicals_based_on_novels,8637011,Gentlemen Prefer Blondes (musical),"Gentlemen Prefer Blondes is a musical with a book by Joseph Fields and Anita Loos, lyrics by Leo Robin, and music by Jule Styne, based on the best-selling 1925 novel of the same name by Loos. The story involves an American woman's voyage to Paris to perform in a nightclub.,The musical opened on Broadway in 1949 (running for 740 performances and introducing Carol Channing), a London production was mounted in 1962, and there was a Broadway revival in 1995. It was made into a 1953 film of the same name, starring Jane Russell and Marilyn Monroe. The popular songs 'Bye Bye Baby' and 'Diamonds Are a Girl's Best Friend' were introduced in this musical. An adaptation called Lorelei (also starring Carol Channing) was performed on Broadway in 1974.",
Musicals_based_on_novels,9937006,Georgy (musical),"Georgy is a musical with a book by Tom Mankiewicz, lyrics by Carole Bayer Sager (listed as 'Carole Bayer'), and music by George Fischoff.,Based on the Margaret Forster novel Georgy Girl and the subsequent 1966 film adaptation, it tells the story of awkward, overweight, dowdy music teacher Georgy; her beautiful, self-centered roommate Meredith; Meredith's ne'er-do-well boyfriend Jos; and widower James Leamington, Georgy's father's wealthy employer, who has a lustful eye on the full-figured girl. When Meredith becomes pregnant, an overjoyed Georgy prepares for the blessed event, and soon after finds herself the baby's caregiver when the irresponsible Meredith disappears with a new beau. Georgy and Jos settle into an unlikely relationship threatened by his need to be independent, ultimately forcing Georgy to make a decision based on what's best for the child rather than her own needs and desires.",
Musicals_based_on_novels,22954920,Giant (musical),"Giant is a musical based on the 1952 Edna Ferber novel of the same name, with music and lyrics by Michael John LaChiusa and the book by Sybille Pearson. The musical premiered at the Signature Theatre in Arlington, Virginia in 2009. The story follows a ranch family in Texas over 30 years, and the effect of the oil boom. The musical premiered Off-Broadway in 2012.",
Musicals_based_on_novels,10443558,Gigi (musical),"Gigi is a musical with a book and lyrics by Alan Jay Lerner and music by Frederick Loewe. It is based on the 1944 novella Gigi by Colette and 1958 hit musical film of the same name.  The story concerns Gigi, a free-spirited teenaged girl living in Paris at the turn of the 20th century.  She is being groomed as a courtesan in her family's tradition. Before she is deemed ready for her social debut, she encounters the bon vivant bachelor Gaston Lachaille, whom she captivates as she is transformed into a charmingly poised young lady.,The original Broadway production, produced by Edwin Lester in 1973, ran for a disappointing 103 performances but won the Tony Award for Best Score.  A West End production played in 1985.,A new production of the musical, adapted by Heidi Thomas and directed by Eric D. Schaeffer, premiered at the Kennedy Center (Washington, DC) in January 2015, and ran on Broadway from April 8 to June 21, 2015 at the Neil Simon Theatre.",
Musicals_based_on_novels,45262998,Golden Lotus (musical),"Golden Lotus is a musical written and composed by George Chiang. The musical is based on the classic c. 1610 Chinese novel Jin Ping Mei (The Golden Lotus).  Set amidst the dying, war-torn years of Song Dynasty China, the musical tells the story of the beautiful Golden Lotus (Pan Jinlian) whose desire for true love leads her into a blood-soaked web of passion, deception and desperation with the valiant tiger slayer Wu Sung, the rich and powerful Xi Men (Ximen Qing) and the humble peddler Wu Da (Wu Dalang).  Betwixt a story of political satire, a doomed love story, and an epic tale of heroism, therein lies also a story of a woman's transformation and her eventual path to redemption.",
Musicals_based_on_novels,16076563,Gone with the Wind (musical),"Gone with the Wind is a musical written by Margaret Martin. It is adapted from Margaret Mitchell's 1936 novel of the same name and its 1939 film adaptation by Trevor Nunn. ,The production began previews on 5 April 2008 and officially opened at the New London Theatre in London's West End on 22 April 2008.  The production was directed by Nunn and featured sets by John Napier and costumes by Andreane Neofitu. Darius Danesh and Jill Paice starred as Rhett Butler and Scarlett O'Hara respectively.  The show was produced by Aldo Scrofani, Colin Ingram, Gary McAvay and the Nederlander Producing Company. The production closed on 14 June 2008, after 79 performances.",
Musicals_based_on_novels,20822990,The Good Companions (musical),"The Good Companions is a musical with a book by Ronald Harwood, music by André Previn, and lyrics by Johnny Mercer. It is based on the 1929 novel of the same title by J. B. Priestley.",
Musicals_based_on_novels,54038836,Goosebumps The Musical,"Goosebumps The Musical: Phantom Of The Auditorium (also known as Goosebumps The Musical) is a musical with book and lyrics by John Maclay, and music and lyrics by Danny Abosch. It is based on 'Goosebumps: Phantom of the Auditorium', book 24 of the bestselling Goosebumps book series by R.L. Stine, published by Scholastic Publishing.",
Musicals_based_on_novels,1018204,Grand Hotel (musical),"Grand Hotel is a musical with a book by Luther Davis and music and lyrics by Robert Wright and George Forrest, with additional music and lyrics by Maury Yeston.,Based on the 1929 Vicki Baum novel and play, Menschen im Hotel (People in a Hotel), and the subsequent 1932 MGM feature film, the musical focuses on events taking place over the course of a weekend in an elegant hotel in 1928 Berlin and the intersecting stories of the eccentric guests of the hotel, including a fading prima ballerina; a fatally ill Jewish bookkeeper, who wants to spend his final days living in luxury; a young, handsome, but destitute Baron; a cynical doctor; an honest businessman gone bad, and a typist dreaming of Hollywood success.,The show's 1989 Broadway production garnered 12 Tony Award nominations, winning five, including best direction and choreography for Tommy Tune.  Big-name cast replacements, including Cyd Charisse and Zina Bethune, helped the show become the first American musical since 1985's Big River to top 1,000 performances on Broadway.",
Particle_physics,30778041,Particle,"In the physical sciences, a particle (or corpuscule in older texts) is a small localized object to which can be ascribed several physical or chemical properties such as volume, density or mass. They vary greatly in size or quantity, from subatomic particles like the electron, to microscopic particles like atoms and molecules, to macroscopic particles like powders and other granular materials. Particles can also be used to create scientific models of even larger objects depending on their density, such as humans moving in a crowd or celestial bodies in motion.,The term 'particle' is rather general in meaning, and is refined as needed by various scientific fields. Anything that is composed of particles may be referred to as being particulate. However, the noun 'particulate' is most frequently used to refer to pollutants in the Earth's atmosphere, which are a suspension of unconnected particles, rather than a connected particle aggregation.",
Particle_physics,8489464,331 model,"The 331 model in particle physics is an extension of the electroweak gauge symmetry which offers an explanation of why there must be three families of quarks and leptons. The name '331' comes from the full gauge symmetry group ,  ,    ,      ,        S,        U,        (,        3,        ,          ),          ,            C,          ,        ,        ×,        S,        U,        (,        3,        ,          ),          ,            L,          ,        ,        ×,        U,        (,        1,        ,          ),          ,            X,          ,        ,        ,      ,    ,    {\displaystyle SU(3)_{C}\times SU(3)_{L}\times U(1)_{X}\,},  .",
Particle_physics,16597366,Acoplanarity,"In particle physics, the acoplanarity of a scattering experiment measures the degree to which the paths of the scattered particles deviate from being coplanar. Measurements of acoplanarity provide a test of perturbative quantum chromodynamics, because QCD predicts that the emission of gluons can lead to acoplanar scattering events.",
Particle_physics,1524630,Alternatives to the Standard Higgs Model,"The Alternative models to the Standard Higgs Model are models which are considered by many particle physicists to solve some of the Higgs boson's existing problems. Two of the most currently researched models are quantum triviality, and Higgs hierarchy problem.",
Particle_physics,346133,Annihilation,"In particle physics, annihilation is the process that occurs when a subatomic particle collides with its respective antiparticle to produce other particles, such as an electron colliding with a positron to produce two photons. The total energy and momentum of the initial pair are conserved in the process and distributed among a set of other particles in the final state. Antiparticles have exactly opposite additive quantum numbers from particles, so the sums of all quantum numbers of such an original pair are zero. Hence, any set of particles may be produced whose total quantum numbers are also zero as long as conservation of energy and conservation of momentum are obeyed.During a low-energy annihilation, photon production is favored, since these particles have no mass. However, high-energy particle colliders produce annihilations where a wide variety of exotic heavy particles are created.,The word 'annihilation' takes use informally for the interaction of two particles that are not mutual antiparticles –  not charge conjugate. Some quantum numbers may then not sum to zero in the initial state, but conserve with the same totals in the final state. An example is the 'annihilation' of a high-energy electron antineutrino with an electron to produce a W−.,If the annihilating particles are composite, such as mesons or baryons, then several different particles are typically produced in the final state.",
Particle_physics,9913028,Annihilation radiation,"Annihilation radiation is a term used in Gamma spectroscopy for the photon radiation produced when a particle and its antiparticle collide and annihilate.  Most commonly, this refers to 511-keV photons produced by an electron interacting with a positron. These photons are frequently referred to as gamma rays, despite having their origin outside the nucleus, due to unclear distinctions between types of photon radiation. ,,Annihilation radiation is not monoenergetic, unlike gamma rays produced by radioactive decay.  The production mechanism of annihilation radiation introduces Doppler broadening.  The annihilation peak produced in a photon spectrum by annihilation radiation therefore has a higher full width at half maximum (FWHM) than decay-generated gamma rays in spectrum.  The difference is more apparent with high resolution detectors, such as Germanium detectors, than with low resolution detectors such as Sodium iodide detectors.,Because of their well-defined energy (511 keV) and characteristic, Doppler-broadened shape, annihilation radiation can often be useful in defining the energy calibration of a gamma ray spectrum.",
Particle_physics,9366136,Anomalous electric dipole moment,"In particle physics, the anomalous electric dipole moment, or the electric dipole moment of a particle in short, is the electric dipole moment of a particle. There is a symmetry, the CP symmetry, which if exact and unbroken will predict an exactly zero electric dipole moment for particles. However, we know at least in the Yukawa sector from neutral kaon oscillations that CP is broken. Experiments have been performed to measure the electric dipole moment of various particles like the electron and the neutron. Many models beyond the standard model with additional CP-violating terms generically predict a nonzero electric dipole moment and are hence sensitive to such new physics. Instanton corrections from a nonzero θ term in quantum chromodynamics predict a nonzero electric dipole moment for the neutron (it is easier to measure the electric dipole moment in a neutral particle) which have not been observed. This is the strong CP problem and is a prediction of chiral perturbation theory.",
Particle_physics,1317,Antimatter,"In modern physics, antimatter is defined as matter that is composed of the antiparticles (or 'partners') of the corresponding particles of 'ordinary' matter. Minuscule numbers of antiparticles are generated daily at particle accelerators – total production has been only a few nanograms (ng)– and in natural processes like cosmic ray collisions and some types of radioactive decay, but only a tiny fraction of these have successfully been bound together in experiments to form anti-atoms. No macroscopic amount of antimatter has ever been assembled due to the extreme cost and difficulty of production and handling.,Theoretically, a particle and its anti-particle (for example, a proton and an antiproton) have the same mass, but opposite electric charge, and other differences in quantum numbers. For example, a proton has positive charge while an antiproton has negative charge.,A collision between any particle and its anti-particle partner leads to their mutual annihilation, giving rise to various proportions of intense photons (gamma rays), neutrinos, and sometimes less-massive particle–antiparticle pairs. The majority of the total energy of annihilation emerges in the form of ionizing radiation. If surrounding matter is present, the energy content of this radiation will be absorbed and converted into other forms of energy, such as heat or light. The amount of energy released is usually proportional to the total mass of the collided matter and antimatter, in accordance with the notable mass–energy equivalence equation, E=mc2.Antimatter particles bind with each other to form antimatter, just as ordinary particles bind to form normal matter. For example, a positron (the antiparticle of the electron) and an antiproton (the antiparticle of the proton) can form an antihydrogen atom. The nuclei of antihelium have been artificially produced, albeit with difficulty, and are the most complex anti-nuclei so far observed. Physical principles indicate that complex antimatter atomic nuclei are possible, as well as anti-atoms corresponding to the known chemical elements.,There is strong evidence that the observable universe is composed almost entirely of ordinary matter, as opposed to an equal mixture of matter and antimatter. This asymmetry of matter and antimatter in the visible universe is one of the great unsolved problems in physics. The process by which this inequality between matter and antimatter particles developed is called baryogenesis.",
Particle_physics,3074037,ARGUS distribution,"In physics, the ARGUS distribution, named after the particle physics experiment ARGUS, is the probability distribution of the reconstructed invariant mass of a decayed particle candidate in continuum background.",
Particle_physics,3522161,Askaryan radiation,"The Askaryan radiation  also known as Askaryan effect is the phenomenon whereby a particle traveling faster than the phase velocity of light in a dense dielectric (such as salt, ice or the lunar regolith) produces a shower of secondary charged particles which contain a charge anisotropy and thus emits a cone of coherent radiation in the radio or microwave part of the electromagnetic spectrum. It is similar to the Cherenkov radiation. It is named after Gurgen Askaryan, a Soviet-Armenian physicist who postulated it in 1962.,The radiation was first observed experimentally in 2000, 38 years after its theoretical prediction. So far the effect has been observed in silica sand, rock salt, ice, and Earth's atmosphere.The effect is of primary interest in using bulk matter to detect ultra-high energy neutrinos. The Antarctic Impulse Transient Antenna (ANITA) experiment uses antennas attached to a balloon flying over Antarctica to detect the Askaryan radiation produced as cosmic neutrinos travel through the ice. Several experiments have also used the Moon as a neutrino detector based on detection of the Askaryan radiation.",
Particle_physics,7035802,Astroparticle physics,"Astroparticle physics, also called particle astrophysics, is a branch of particle physics that studies elementary particles of astronomical origin and their relation to astrophysics and cosmology. It is a relatively new field of research emerging at the intersection of particle physics, astronomy, astrophysics, detector physics, relativity, solid state physics, and cosmology. Partly motivated by the discovery of neutrino oscillation, the field has undergone rapid development, both theoretically and experimentally, since the early 2000s.,,",
Particle_physics,1629320,Attenuation length,"In physics, the attenuation length or absorption length is the distance ,  ,    ,      ,        λ,      ,    ,    {\displaystyle \lambda },   into a material when the probability has dropped to ,  ,    ,      ,        1,        ,          /,        ,        e,      ,    ,    {\displaystyle 1/e},   that a particle has not been absorbed.  Alternatively, if there is a beam of particles incident on the material, the attenuation length is the distance where the intensity of the beam has dropped to ,  ,    ,      ,        1,        ,          /,        ,        e,      ,    ,    {\displaystyle 1/e},  , or about 63% of the particles have been stopped. ,Mathematically, the probability of finding a particle at depth x into the material is calculated by Beer-Lambert law:,,  ,    ,      ,        P,        (,        x,        ),        =,        ,          e,          ,            −,            x,            ,              /,            ,            λ,          ,        ,        ,        ,      ,    ,    {\displaystyle P(x)=e^{-x/\lambda }\!\,},  .In general ,  ,    ,      ,        λ,      ,    ,    {\displaystyle \lambda },   is material and energy dependent.",
Particle_physics,2685968,Attophysics,"Attophysics  also known as attoscience is a branch of physics wherein attosecond (10−18 s) duration pulses of electrons or photons are used to probe dynamic processes in matter with unprecedented time resolution.[1] The majority of attoscience employs pump–probe methods.,One of the primary goals of attosecond science is to provide more insights into the dynamics of electrons in molecules.[2]Today, attophysicists mostly study molecular phenomena, such as how a particular protein breaks down under X-ray bombardment.",
Particle_physics,5489639,Available energy (particle collision),"In particle physics, the available energy is the energy in a particle collision available to produce new matter from the kinetic energy of the colliding particles.,Threshold energy,Matter creation",
Particle_physics,7290910,B–Bbar oscillation,"Neutral B meson oscillations (or B–B oscillations) is one of the manifestations of the neutral particle oscillation, a fundamental prediction of the Standard Model of particle physics. It is the phenomenon of B mesons changing (or oscillating) between their matter and antimatter forms before their decay. The Bs meson can exist as either a bound state of a strange antiquark and a bottom quark, or a strange quark and bottom antiquark. The oscillations in the neutral B sector are analogous to the phenomena that produces long and short-lived neutral kaons.,Bs–Bs mixing was observed by the CDF experiment at Fermilab in 2006 and by LHCb at CERN in 2011.",
Particle_physics,474107,BaBar experiment,"The BaBar experiment, or simply BaBar, is an international collaboration of more than 500 physicists and engineers studying the subatomic world at energies of approximately ten times the rest mass of a proton (~10 GeV). Its design was motivated by the investigation of charge-parity violation. BaBar is located at the SLAC National Accelerator Laboratory, which is operated by Stanford University for the Department of Energy in California.,,",
Particle_physics,71469,Barn (unit),"A barn (symbol: b) is a metric unit of area equal to 10−28 m2 (100 fm2). Originally used in nuclear physics for expressing the cross sectional area of nuclei and nuclear reactions, today it is also used in all fields of high-energy physics to express the cross sections of any scattering process, and is best understood as a measure of the probability of interaction between small particles. A barn is  approximately the cross-sectional area of a uranium nucleus. The barn is also the unit of area used in nuclear quadrupole resonance and nuclear magnetic resonance to quantify the interaction of a nucleus with an electric field gradient. While the barn never was an SI unit, the SI standards body acknowledged it in the 8th SI Brochure (superseded in 2019) due to its use in particle physics.",
Particle_physics,462396,Baryogenesis,"In physical cosmology, baryogenesis is the physical process that is hypothesized to have taken place during the early universe to produce baryonic asymmetry, i.e. the imbalance of matter (baryons) and antimatter (antibaryons) in the observed universe.One of the outstanding problems in modern physics is the predominance of matter over antimatter in the universe. The universe, as a whole, seems to have a nonzero positive baryon number density – that is, matter exists. Since it is assumed in cosmology that the particles we see were created using the same physics we measure today, it would normally be expected that the overall baryon number should be zero, as matter and antimatter should have been created in equal amounts. This has led to a number of proposed mechanisms for symmetry breaking that favour the creation of normal matter (as opposed to antimatter) under certain conditions. This imbalance would have been exceptionally small, on the order of 1 in every 10000000000 (1010) particles a small fraction of a second after the Big Bang, but after most of the matter and antimatter annihilated, what was left over was all the baryonic matter in the current universe, along with a much greater number of bosons. Experiments reported in 2010 at Fermilab, however, seem to show that this imbalance is much greater than previously assumed. In an experiment involving a series of particle collisions, the amount of generated matter was approximately 1% larger than the amount of generated antimatter. The reason for this discrepancy is yet unknown.Most grand unified theories explicitly break the baryon number symmetry, which would account for this discrepancy, typically invoking reactions mediated by very massive X bosons (X) or massive Higgs bosons (H0). The rate at which these events occur is governed largely by the mass of the intermediate X or H0 particles, so by assuming these reactions are responsible for the majority of the baryon number seen today, a maximum mass can be calculated above which the rate would be too slow to explain the presence of matter today. These estimates predict that a large volume of material will occasionally exhibit a spontaneous proton decay, which has not been observed. Therefore, the imbalance between matter and antimatter remains a mystery.,Baryogenesis theories are based on different descriptions of the interaction between fundamental particles. Two main theories are electroweak baryogenesis (standard model), which would occur during the electroweak epoch, and the GUT baryogenesis, which would occur during or shortly after the grand unification epoch. Quantum field theory and statistical physics are used to describe such possible mechanisms.,Baryogenesis is followed by primordial nucleosynthesis, when atomic nuclei began to form.,,",
